time /s	I /mA	E /V
189.000	-1499.044	3.706
189.200	-1499.053	3.706
189.400	-1499.062	3.706
189.600	-1499.053	3.706
189.800	-1499.058	3.706
190.000	-1499.084	3.706
190.200	-1499.057	3.706
190.400	-1499.057	3.706
190.600	-1499.069	3.706
190.800	-1499.051	3.706
191.000	-1499.058	3.706
191.200	-1499.051	3.706
191.400	-1499.059	3.706
191.600	-1499.051	3.706
191.800	-1499.055	3.706
192.000	-1499.079	3.706
192.200	-1499.086	3.706
192.400	-1499.061	3.705
192.600	-1499.057	3.705
192.800	-1499.053	3.705
193.000	-1499.047	3.705
193.200	-1499.055	3.705
193.400	-1499.064	3.705
193.600	-1499.053	3.705
193.800	-1499.052	3.705
194.000	-1499.061	3.705
194.200	-1499.063	3.705
194.400	-1499.068	3.705
194.600	-1499.075	3.705
194.800	-1499.074	3.705
195.000	-1499.075	3.705
195.200	-1499.072	3.705
195.400	-1499.072	3.705
195.600	-1499.051	3.705
195.800	-1499.056	3.705
196.000	-1499.053	3.705
196.200	-1499.065	3.705
196.400	-1499.062	3.705
196.600	-1499.070	3.705
196.800	-1499.069	3.705
197.000	-1499.066	3.705
197.200	-1499.050	3.705
197.400	-1499.060	3.705
197.600	-1499.059	3.704
197.800	-1499.042	3.704
198.000	-1499.076	3.704
198.200	-1499.078	3.704
198.400	-1499.071	3.704
198.600	-1499.062	3.704
198.800	-1499.063	3.704
